Cl_SO4,Ca_SO4,K_SO4,Mg_SO4,Na_SO4
0.22323882327109767,0.07473713583909201,0.10419633681544263,0.12524953582546408,0.11699952849114816
0.193965844860752,0.0695245772018622,0.09824729590974704,0.11904712685069446,0.11936750927815028
0.21285260882886078,0.07342705612980077,0.10916790585286602,0.13065972147230112,0.1310113559875003
0.25923289608119426,0.07892281827301362,0.11664669524619753,0.13707361640157975,0.1587755195539255
0.18482159805835266,0.07390475376307735,0.10476731400340604,0.1217234294902222,0.11825390899323039
0.22240915580096987,0.085737440913006,0.11681507900249545,0.13426295865202054,0.14046956008973527
0.23176817585466625,0.0881778864061636,0.10906478391522503,0.13606124485175974,0.1331289903110595
0.2268059506852498,0.08914599973949544,0.11633996391267469,0.14192176294084902,0.13636692165916678
0.21989029348228936,0.08213615270045704,0.11980707847448277,0.1328752725694104,0.144197735821108
0.20820554492495172,0.0775301803361283,0.11506818424949639,0.13225514202428593,0.13092790573477617
0.20859544374180805,0.07385356209838607,0.11040134454549917,0.12826930237013526,0.12698206566742562
0.20500912238781405,0.07586524107767478,0.11259712670099904,0.12941499929362374,0.12572624360749288
0.1869303042230027,0.079657093714967,0.11542356938822905,0.13119771241364958,0.1347833241661916
0.2231156701789729,0.0861204855138121,0.12062942452624643,0.137115015862891,0.13833012208172402
0.20328272504297698,0.07453826421808911,0.10215464931588646,0.11484639957552038,0.11586416246207643
0.2271234476741349,0.0820905769854831,0.11071577282371572,0.13068942454688307,0.12557421884826947
0.22735731776277263,0.0791993381721169,0.11349220969268402,0.1369604140783445,0.1291347163352864
0.21922248674541536,0.08183741257702432,0.12281796574612605,0.1465768433161126,0.1460560903598067
0.14959765074784273,0.05831595838188099,0.08633164113217918,0.10084652210098694,0.10585091100100524
0.21190838324249114,0.08066728025120208,0.11817890803210393,0.1394989448241142,0.13649260444534533
0.2111796820520356,0.07932913125876176,0.11424481198011102,0.1348551191429644,0.12957686746866884
0.2142606749907179,0.060702463628781685,0.08854304206444058,0.10755731994579502,0.13802136156567452
0.08064554888212991,0.028468970148919175,0.12229963697210675,0.11924536923344739,0.1110580971066862
0.09012294859798349,0.030844035497493826,0.12981788666535535,0.13013863997553607,0.12753388703224014
0.10555969995933179,0.06956596557430159,0.11822684882428026,0.12991493622441144,0.12928169026284586
0.06333510504910028,0.023624702725081343,0.11003343359925409,0.10058527382672086,0.08979632008188106
0.08952947637752337,0.028917061677107565,0.12879099738906782,0.12283862254569533,0.13379706576391157
0.057254774943027144,0.04017504270260026,0.06956535910483032,0.07614874970180667,0.08421542460445829
0.21746601873886823,0.07678040415004653,0.11294474111648346,0.12431210775521143,0.1184196292756677
0.23436488118279505,0.08769473984775993,0.12014928098888962,0.13743427999923064,0.1271641506703753
0.19922493696686913,0.06714995053610749,0.107052001086607,0.11662643025912796,0.1110982581216146
0.045127978928431484,0.03684540605652765,0.05561767339996469,0.06589830382913539,0.06831923147087432
0.10163188754869909,0.06657238953622105,0.08978259114258072,0.10949123530445762,0.11523808227998635
0.08862388564719396,0.06913667475618755,0.09549922983811121,0.10993499916698332,0.12500674649609123
0.10346084069035441,0.07915810205495202,0.0955904828433913,0.12373053114184179,0.13650621287203105
0.08799666935025514,0.07594502515557523,0.09301386101130328,0.11711045197339096,0.12325731024514477
0.08887147496204593,0.08542250829313514,0.10636822349900402,0.1367767798035237,0.14094452954254927
0.10080567471691587,0.06116850965366509,0.11320190336501054,0.13152299468796483,0.1312823764838915
0.09047712739278625,0.04453774367479071,0.08741005969525563,0.09844726422974161,0.10095663621380173
0.05607530742439954,0.023540299511922255,0.09193806781905788,0.09401143209466292,0.08097354245906939
0.06313052766001899,0.022908889394486844,0.08967252414265603,0.0923132065419824,0.09963754468187007
0.09745675116865185,0.06241717496317259,0.09703238384419001,0.1115194788218146,0.11786337445927313
0.10455557706914703,0.059126974510036255,0.09276404874273113,0.11223402695356924,0.11342525594894318
0.09112435890631973,0.06546859645638024,0.09423514005384541,0.11183447226423039,0.1176097801256897
0.12067470583762947,0.09005135471390574,0.11922725049514715,0.1440163976306673,0.14941102295360484
0.11679665003035616,0.07547522692917795,0.11627863030253573,0.13618806955141236,0.1406955869995663
0.0849614307683135,0.06151353672482888,0.08854531281806854,0.10569378922220592,0.10654099937637852
0.11291244780261307,0.07357257519043373,0.10386356719761065,0.12916434946286529,0.13268089033285463
0.1193443783581314,0.08340054591043451,0.11635686639941022,0.1509804734940173,0.14293878411703675
0.1085606527108828,0.07189447209224521,0.11250255900691698,0.13034658468314952,0.1337921914562245
0.10901848412011247,0.07204626464314991,0.10903707179299246,0.1358713604946366,0.1340217957052203
0.1177368436287706,0.07518969355283239,0.10648161799998807,0.13906680832110443,0.13256436727874849
0.11500449246439891,0.06969162571127371,0.08986847788849668,0.11453333390746423,0.11094736142888403
0.12339122703933697,0.09382115193794774,0.13535498437831445,0.1438872236005541,0.15598502655175417
0.12111957021863079,0.09635904185367115,0.10406766310193216,0.13611592879235565,0.13724147247229965
0.11445987630492131,0.10227124585206765,0.11678717374665257,0.14206439122938153,0.1453103380746908
0.11800610421528006,0.116916090815865,0.10813441074998356,0.15055293459045568,0.15011927459839383
0.08642144623483065,0.10220364932307076,0.09493164790290012,0.12950106337344097,0.15357734518882432
0.11643887636051785,0.1060569071902429,0.10755048164813084,0.1462448123017383,0.1577932807942309
0.07025068990148202,0.11987057720217852,0.11431353430214335,0.15626102132889413,0.15258714425512598
0.05346975767105917,0.09392621957906762,0.09443979452789318,0.11758802364012579,0.11965212281365445
0.07347811300272025,0.14166016717700913,0.13707872533360227,0.17490527820505128,0.1771505208394338
0.08041559092427786,0.1474199015620173,0.13270774684600148,0.17785436912920646,0.1810777882804277
0.0802931372365256,0.158584349349252,0.14243983393120735,0.1916888749680367,0.2077939018378973
0.0743707406089212,0.1589188831883871,0.17701824277659495,0.185140729755558,0.16602121765748554
0.05629326391196822,0.12088014414995589,0.12078845610811738,0.13983362149291123,0.12301760100561854
0.14383387565006897,0.142503743585912,0.1292651394247004,0.1641280516171441,0.13708260910720726
0.07147784246262774,0.18735295227000057,0.13600373272229727,0.20741403315542165,0.17047924046704752
0.06865635784895294,0.19351152766929908,0.15595978515287226,0.21747919402253035,0.1564053454855763
0.09107253116749538,0.27664183124940794,0.21280213680717833,0.30600683460473216,0.2208473664069528
0.11758200220249843,0.35172828930934624,0.25644205909104184,0.3785899230669454,0.2475544158356974
0.09287344671992508,0.30003876370709465,0.2755078432183162,0.32604533410720005,0.24079026966450082
0.0885337831283748,0.6745363877201184,0.490199817705443,0.6956131439444947,0.5676471228345086
0.09801646159076428,0.3385972738786245,0.2552594809997758,0.3375850986415453,0.25517956268957714
0.09591030655239298,0.3628856342102527,0.2652130037068122,0.35435513417435904,0.2734149305904333
0.06836538801056888,0.2463455097505243,0.1649006284495461,0.23329853177190243,0.19329677966321587
0.11477460053120614,0.40385542436700694,0.2837888667254621,0.3927786664029013,0.30004425608503604
0.08461266155067212,0.27499687948617374,0.24403402823675246,0.285206755811035,0.23834866216872938
0.08302229319583182,0.28770191476203666,0.21079058045103324,0.29393837327421957,0.24434203536008434
0.08769498055284253,0.28859618083278893,0.20381847965773423,0.2984320653997146,0.24157009146435843
0.08768544916593471,0.25145559297713604,0.18273808215895862,0.26614757734304983,0.23710771334872444
0.0816155662509373,0.26878825551270463,0.1725446965543751,0.2706498190468047,0.2203747489918355
0.10208245344033459,0.3127336049642678,0.19801751784821892,0.3179729770460162,0.2403548188478002
0.10266569692876647,0.3700362085989292,0.2623987601554936,0.3712371872601724,0.28345999062431393
0.10912573223618928,0.4244969802688912,0.26177870899697114,0.4106464065025134,0.29408860376576024
0.11061451771925904,0.4548323997510447,0.2716712562198841,0.41779035649308943,0.31220929394177793
0.108946973164722,0.4015142239092282,0.28706782818271337,0.3835556980655484,0.2866346621740481
0.11590594645918804,0.4544606527957926,0.3370570685116058,0.44527249635744537,0.3188864304557214
0.12295022416112647,0.5601560156464708,0.38910937474153906,0.5188275524715532,0.36491268536009414
0.13469019288121933,0.5370518433501623,0.3476913766525612,0.4948517909811515,0.358444014002585
0.1285802017396079,0.5728742501860852,0.3737667582996522,0.5143491548970814,0.3766790982950121
0.12896960543742592,0.5737849072283819,0.35875791167073,0.5210392357182371,0.40100205754697327
0.08771993704578336,0.3931028667141847,0.18452278850131676,0.3265495776427133,0.2911332346318635
0.14010094094367234,0.603436359316616,0.36875349328520085,0.5074502839670163,0.3677910732238362
0.15665392595756994,0.7014806786896548,0.3819620320573836,0.576909720930348,0.39796766304993
0.09474254608526995,0.33272178517778805,0.30227990623623263,0.33363601024671485,0.2558940796271122
0.12772314336724339,0.4701436415108156,0.39949358198157403,0.4595734546701744,0.32001452629032234
0.16223633944185878,0.6465740457214646,0.49841143408340277,0.599406694623294,0.4187284617753389
0.22477767272572172,0.8721257023620307,0.6297626098935838,0.8067663507219306,0.5413842011969128
0.2504928441670972,1,0.6950598142556615,0.9345153435143959,0.5883628352209431
0.09882366710756153,0.40111262058501435,0.291856461193604,0.3645229858853185,0.31042146529478154
0.09487577839885548,0.408961567683023,0.24151784236396207,0.3620441574699263,0.30831053792198077
0.11053009259780042,0.43291963609376144,0.2978634166901563,0.3806910080611787,0.31681052353106093
0.10403253877719938,0.46305962218389074,0.2739984909422604,0.4029532091091961,0.3311989764949968
0.1067730472820553,0.4821473015143683,0.2924862269738514,0.41380441031721715,0.34957542608329056
0.11218522711823117,0.4728404032211126,0.2699518750635951,0.39700209292336264,0.32964188957449025
0.1128950723208522,0.5220406440330458,0.28900950396891684,0.44392582037921063,0.3599716866210818
0.1125208931390898,0.5012203318507692,0.311021882829427,0.42460933469542433,0.3408939149850041
0.12449687334252969,0.5960124998007046,0.3684555952802484,0.5137113618984765,0.41588652765213097
0.1157996884262486,0.5048442134316807,0.32812917463516034,0.4288956130546447,0.35252179373610226
0.13084454795259826,0.5849282965956855,0.40023020198522785,0.5022657338291343,0.39484608653303016
0.14149845840076355,0.5816169332615907,0.38379648517817555,0.4964642725196383,0.40257419893562896
0.14762840742282213,0.6111551549880849,0.395767104917418,0.5228319570953305,0.4110138085663724
0.11863317176563845,0.4943056766745567,0.39184245975587795,0.44878214700592184,0.3608550453072279
0.11503336871794703,0.48879515794287315,0.39513018120750343,0.44420709126467894,0.35511912712006233
0.09989202244464523,0.4008428868086071,0.35312343940969,0.37903334869506133,0.31588804435127615
0.08507264918957241,0.33449056540254846,0.28737931938951194,0.31636781708852413,0.26298695025341484
0.11081368396817233,0.44628437496386303,0.3741623982978524,0.4221937299195662,0.35779492991182843
0.10988764507263098,0.4432527548480514,0.43245134072927754,0.4213653993296244,0.34173221275006055
0.12229893870608176,0.48383803936034225,0.4169518416071495,0.457847433134443,0.37473111669208437
0.13003856456024507,0.4856025112418518,0.4414948134134024,0.4616905431462252,0.37787655947949167
0.13941759019447802,0.4905819661036269,0.4481501505974157,0.4574745430047667,0.375234339023913
0.21752466986247768,0.461808438790536,0.43780329773448334,0.4370012092881383,0.42764802447487227
0.14723822748743348,0.5527288950535961,0.5302311153916923,0.5063149079112879,0.4368699064138681
0.1418347767188635,0.5385245822969584,0.49420879332048867,0.5050384866534605,0.3993114447386015
0.16686292913062706,0.602855310143782,0.5661771554380939,0.5516631369211799,0.45746053281849663
0.10687388303203929,0.3657516786800331,0.3325301360603074,0.3394488919097983,0.2846134086292342
0.18288693308296008,0.6416763488860351,0.6280164326750723,0.5746781022284237,0.5572069099471567
0.1876284624559184,0.6656202067116789,0.618325971399374,0.6062233739417282,0.5839024065134656
0.19009650456875168,0.7010365068341025,0.6484725695900073,0.6498961381952976,0.6651612530058335
0.2049000314037475,0.7342787833551034,0.6987124463519314,0.6722101686912734,0.62247565450924
0.1858715589601232,0.6561737831107253,0.626997881763913,0.5901134518150272,0.5634294503263103
0.1293173603874177,0.4691459514537984,0.4445658110322229,0.42770335692262895,0.4272869463673632
0.20737116487695587,0.7441798891767687,0.7081339712918662,0.6812743336453533,0.6142037637493496
0.26631438007170494,0.7347909737436358,0.6905620360551433,0.678834605500341,0.6368010137514482
1,0.6675595676801654,0.6487348077306236,0.6377177057051422,0.5576721100195335
0.8907217887464786,0.6325432440493775,0.6044180434379062,0.6067839977278646,0.5195760757727936
0.9494895696221832,0.6451984937540818,0.6243528283796741,0.6267968160613627,0.5367126213208129
0.8843900226999897,0.6042137099732862,0.5922153510367407,0.582158087474374,0.4628057012778265
0.8839668853418519,0.5541514104863695,0.5328397179379195,0.534009441885669,0.4337718625341783
0.9754777437617305,0.6070282611378501,0.6027397260273972,0.5925037328645146,0.518133343241029
0.9628964267151479,0.6120057069699939,0.623869236288903,0.5896656530829234,0.5156514959815842
0.1718522291924805,0.4922948407592681,0.5061826927617586,0.45806564353892915,0.4221388498833347
0.552031365135657,0.5595555246005351,0.8084010477884692,0.5454399089171391,0.4993223129180978
0.21243713425191726,0.5801472238313684,0.6330960031961906,0.5517571399487642,0.5176447642477529
0.4597049449828968,0.47138884857364677,0.7039010453638707,0.4654606812298146,0.40846579735446836
0.5092910233731092,0.5432730339258794,0.737706704738748,0.5259971086981525,0.43675004216022834
0.4356899096116841,0.4784777497297838,0.6161320294547281,0.4530542807917558,0.37990217787654645
0.6065770689823303,0.6395352883609717,0.8568339836140244,0.6109368331888828,0.5174234171726475
0.1401898225525315,0.27071894537839675,0.5420102805607726,0.26570788826278874,0.24153943586705984
0.13274239817349914,0.2657187336315472,0.4920415370205439,0.25727590389781924,0.22746588684917687
0.14103515138405795,0.28282616586108467,0.4961822951791872,0.26839568482036025,0.22730739713942893
0.13483285323412283,0.5035663098800242,1,0.5228795155741215,0.5314078338529893
0.14098326905512337,0.332163201387858,0.5755016235533628,0.3419352686702831,0.34234311661865713
0.05720396561047943,0.1587955986036661,0.2757065142532833,0.16297274793218317,0.17563391359483918
0.06075611816361628,0.17476633732556793,0.26812225916273913,0.1784206927289146,0.1761892253918651
0.050701406252922326,0.1539551113283928,0.23626990057844055,0.15294885396814423,0.16265845298573448
0.05121974425636003,0.14736103594654165,0.2261501876216329,0.15203751549264194,0.16410736576714752
0.05938580261686169,0.15863417387272982,0.24908054447776368,0.15390611383303526,0.16367648224642406
0.049491546680938164,0.1358772231745936,0.22023077270557168,0.13607992725657042,0.13882919125888196
0.05496461593103891,0.1553727914314282,0.2402064367232956,0.15414047383418658,0.16211118842110592
0.05795391266490498,0.1671574701466006,0.25842555769049363,0.16583168401587406,0.1698173026481658
0.06045228607484663,0.1667359424056303,0.2417577644811456,0.16433413157000537,0.1653196604731616
0.057474714476071845,0.16598663977236994,0.25272734024274063,0.16817621654559095,0.16158441849094665
0.06209746930226595,0.17793340919183695,0.27896764187833384,0.18392681140167721,0.1729716608346673
0.2607486601771847,0.16916095492256147,0.23115993459862647,0.1781373265315686,0.16875061728973403
0.2590516888758744,0.17264481898275155,0.24835031984361772,0.18180605865693272,0.1649755822869311
0.29382492789854736,0.18419854377401684,0.25493766805518864,0.19328787060974928,0.1668323752221096
0.2841167995826305,0.14575401043727418,0.228262384652733,0.17238204006768942,0.185774202832668
0.23932191422646973,0.15153386290179083,0.20286977626828434,0.17470972541633775,0.19117598601914074
0.2342025566346181,0.14467589384711543,0.16090561385901775,0.16224668775858217,0.18183686420469974
0.22363941112168959,0.13799014937381568,0.16650322515195837,0.15545066679230637,0.18586601502012343
0.23590943150342558,0.139201593760411,0.14892964265002048,0.14974894033858208,0.18352491084641587
0.23467532001691113,0.12898840610040008,0.13465611689745974,0.13495172264782587,0.16662281291361125
0.23798955880081357,0.1294597703627687,0.13262210562728424,0.13291324618556238,0.16410593743002141
0.23197247003210147,0.1274055398325427,0.11963058945513216,0.13080421689081903,0.15935250019160957
0.23443751830893014,0.13080283029277748,0.12056701272079391,0.126101293007724,0.1605998516365906
0.30198439633999796,0.1322124410578206,0.11967056626029678,0.13084792757315514,0.16155592035717398
0.24300901724123108,0.13787010828897417,0.13493514874045223,0.13523136703942906,0.1669680855357773
0.24453453905171932,0.14183838790090947,0.13638353195845343,0.14262064088284887,0.17095531479246381
0.2574913502811535,0.14904835794071242,0.14084524988391472,0.14115444241624614,0.1788675632289007
0.2476707119698297,0.14140648050778856,0.13596823496710614,0.13626672116327362,0.1726739587252377
0.2555936050731578,0.14355318651124793,0.1392514383597895,0.13955713205476852,0.17001575668665533
0.2595285260130404,0.14390134324814455,0.14860287057118507,0.1434342569665232,0.17193057330233832
0.2527574527562411,0.13957707542090397,0.1441373207872719,0.13912402518741512,0.1667640207888689
0.271298645314356,0.15163182266460282,0.14085794436339952,0.14116716476346708,0.16739042112499533
0.27039841614036025,0.14784089324108565,0.14510078903831372,0.14589902328471502,0.16351759682015024
0.2756622450295093,0.15571925317556082,0.16325365459841074,0.15241680418167766,0.18449034754090082
0.2759461736623753,0.15129727318866212,0.1612613478832904,0.15055674767503888,0.18001455575702086
0.2833836444439266,0.153456269634427,0.17375878927590507,0.15749296686846093,0.1765446078622916
0.282583907987926,0.150654166066425,0.15162363278302882,0.14634995288587493,0.16405875676997878
0.29567101945281077,0.15170301907266118,0.17764608121496228,0.15482863793282464,0.18278165397593238
0.30853049815455175,0.15694104786179153,0.19604464423895854,0.16017458864515377,0.1867263601079953
0.29874955181932955,0.1541606407462447,0.19094277683642355,0.1560062038586401,0.1795085633837481
0.3001771613736251,0.154464756962546,0.2015769062447246,0.1611922736284812,0.18298134260008672
0.3493121863688329,0.1409241177057082,0.2990490785590725,0.1767707601373041,0.1879926369571548
0.19903472786469775,0.07297374984932359,0.166670626255758,0.14315416260402772,0.1395396624965994
0.22293651172463633,0.08183628766173069,0.17796978034254052,0.1426976761161322,0.15993226061924232
0.2423919102874129,0.08639066412845181,0.16547899797577043,0.14642391147622838,0.1691031965427417
0.2526822831896421,0.09098252748189671,0.14283145658946578,0.14938772182917226,0.1623774730481916
0.2525976599320258,0.09219178817693052,0.14645477393982925,0.14040009954313268,0.15737735845870335
0.25751894164336836,0.09420807499634413,0.1395498609440055,0.13985620975539487,0.15904580962030923
0.25556358847121463,0.1062971090869983,0.13869642507123864,0.15165082233255878,0.16503934717702304
0.25207909364274217,0.1125313827416687,0.13621687696231954,0.14893968172790673,0.17176745982020855
0.2510865878675185,0.10902218440165444,0.1304011541316115,0.1425807640464877,0.16443391966038354
0.2145325760106916,0.1049906009338427,0.11987085172684121,0.1310669199205579,0.1533091327908245
0.2730490296285629,0.1281049581664876,0.13990200977983713,0.15296900996685878,0.18138458075806457
0.2060251492260284,0.10556036188291787,0.11047791748694683,0.12604426375725478,0.14522090480972255
0.2769131537970241,0.13748429021328973,0.1492093653534388,0.1560330269120265,0.18463093055903881
0.2853891808494642,0.13546028488586107,0.13213326059733904,0.15075084622051152,0.18070076120347228
0.28809441507619116,0.13546077317635719,0.14848635560208243,0.15527695238732214,0.17890111655704158
0.2906057734626002,0.13461662144095546,0.1352522592895621,0.15430931204575257,0.18016115921955744
0.29262281936857387,0.13749875954105117,0.13814800637821897,0.15761307010093215,0.18892631422575398
0.29102847867594916,0.1536341204397801,0.14032686893963092,0.1600989345490366,0.18944204218998556
0.2941986845137675,0.13961267505690944,0.15303749439012118,0.1600362244297459,0.19681424472379086
0.28877917366389244,0.1279506402276854,0.18849718315543038,0.16428598887477946,0.18903569933482997
0.2715661295688723,0.10133860646278532,0.1626338591190167,0.15697722830434785,0.17838792838169465
0.2494884581856401,0.07957694077580457,0.1783046658896465,0.15777268978778106,0.1661324307379743
0.1057433042540296,0.056292492069339194,0.08997453785293542,0.11203121268126152,0.11509300717029161
0.11412898729958049,0.06137037101218223,0.09031733491678941,0.1139899309200474,0.11764155699185207
0.11072451912159238,0.06405618640051801,0.10837870795908773,0.11897859084715824,0.13972658225416618
0.11312293198531877,0.06640863233657826,0.09205516213853317,0.1203187810973955,0.12462705050648606
0.11291869543190704,0.07113134910777491,0.10482044668546514,0.1205608322382529,0.1392342405267026
0.12458377977888077,0.06887004126951901,0.09753256470792186,0.12061906949720384,0.1290351942532223
0.11751869582079513,0.059596206719791225,0.09947126878393833,0.10948259265000773,0.12681620275625433
0.11540853113089738,0.06047236152425097,0.09482811790983627,0.11443691448399446,0.12418822286385758
0.11739745204453073,0.5647575363490445,0.063190303965748,0.21470385402637793,0.1377951800844215
0.09504724884137143,0.06699508141092704,0.09707624352420041,0.11585543898501131,0.11748163356410474
0.10023585065143874,0.07069175003019856,0.0984680148124114,0.12177594588513116,0.12409196516096026
0.10362354073138771,0.07214160255201638,0.09729756535516002,0.12032844448034445,0.12054982876831215
0.09907045825224688,0.07655208760735155,0.09855613295127705,0.12742024837704743,0.12834311440675267
0.10200303825435524,0.07861423778456333,0.09782504964474198,0.12515979647200473,0.12807624642954085
0.10121802000304574,0.07857035890780212,0.09868838718273124,0.1250891637104145,0.12853989989382497
0.10621467223887185,0.08392414727156763,0.10258850801460727,0.12984991651887473,0.1350094244072553
0.15904031168958066,0.09092424520002838,0.13349749190116278,0.16285203090672984,0.1767288501203467
0.11010770610585323,0.0675595826418909,0.11335861873939757,0.13170519800465105,0.14271475993257754
0.09554735735270967,0.06235773763217795,0.1126273326571693,0.12862059858252467,0.13908406443034146
0.10590314050271575,0.06344885613226561,0.1145980546708934,0.13087116635381793,0.1389737132231986
0.10044106503407921,0.06660234927727565,0.12033839356162424,0.13140278478117173,0.14726066853678732
0.10501427284703596,0.06505207472309472,0.11263993929670284,0.12946420651768975,0.13544897505230744
0.10436857873089485,0.06501767952149631,0.12393707432233533,0.12827631820563082,0.1362182118209343
0.10759338931440342,0.053093850380366535,0.1381384192342926,0.13063385376681627,0.14930523445331245
0.09507436625046786,0.0600244935671699,0.12143664657549091,0.12286662418879553,0.1351539267498722
0.10592273773212764,0.0661122311827957,0.1286415187625496,0.13043580864316512,0.14877150528858712
0.09846772712488078,0.07439060923080502,0.12283590921676711,0.13666099263155693,0.14550228808767257
0.1018680940176324,0.07077480842999347,0.11589609287929127,0.13393309762967076,0.14534569943867795
0.1054808167926064,0.042302184878285805,0.09533848971443565,0.10102177850092509,0.14341566641101222
0.1018348177823357,0.08086449147810214,0.11463343207354883,0.14650982419565506,0.14677937785979409
0.10124569528907348,0.08425438615273274,0.11801556917356502,0.14756322882150782,0.1528470435247478
0.07380567725262485,0.08256856611981285,0.10557485400938292,0.13954469824043722,0.14508942241627884
0.10923669861265267,0.09105557896124321,0.11295130696800247,0.14929460423702862,0.1576242744001319
0.10759988795404765,0.09189649628498339,0.11526811676952436,0.1572188478957735,0.15907996755476517
0.10524449831533007,0.07370202032814724,0.12094516380502472,0.13689485768638662,0.14368810243100275
0.13509164132788676,0.04686628426224938,0.1088468786594871,0.1151124570724478,0.11470348966005213
0.09228462098524524,0.058750371388942395,0.11808703811157052,0.12627149921782468,0.13106550662539868
0.08525321181971483,0.03396446750783452,0.14775450215066643,0.13903328526626862,0.10967697179420217
0.08202607298975387,0.03249031527225142,0.13708693371389846,0.13299885448214238,0.12421170937572548
0.19920428652379846,0.040534135532159773,0.12769372521912314,0.1001304972476084,0.16961708724883176
0.09254668380288346,0.061586377437631075,0.12857690719833348,0.1400764632897353,0.13343674363305721
0.09835722245841769,0.06906325825885119,0.12092159388628576,0.13744711399395462,0.13093202728269404
0.10274880725088137,0.07690453544579223,0.12747216722849783,0.14284324077434768,0.13976482750666616
0.104686843951555,0.08035313576372222,0.12617400297849435,0.14813223870128225,0.14337312666420257
0.10240739235793384,0.0813978039034425,0.12436196290060914,0.14747607660446585,0.14273804538652865
0.10205958724956458,0.07405521304139087,0.12602327973033842,0.14563638694286535,0.13731495806667943
0.10477748502971437,0.0732569148552707,0.13123148206329593,0.14406646014426702,0.1512155871442932
0.09101565480345665,0.034751005436334886,0.1517915310094047,0.13711171153334725,0.11051763100367343
0.08680285118942815,0.034019215591565594,0.14859509109292035,0.1342244005954562,0.13725549665199738
0.12187132294193698,0.06614045268814053,0.11727885924525958,0.1300712828262684,0.13652591577171683
0.11404428128910962,0.07414207476385072,0.1241683145745747,0.14428057224814797,0.15682624010018428
0.11396400407439682,0.0784754359901783,0.12071777411060221,0.14467067035774128,0.14002276970661884
0.14593559035801446,0.07846631185686871,0.11752108363048315,0.14130726209406955,0.1423307075322811
0.12191334888546031,0.08905059922444311,0.13764357433801794,0.15703756355112572,0.1515896571814936
0.11241171202589693,0.0956295870608787,0.1412957859672275,0.16120437205332072,0.16311267140775143
